"ID_sim","SNR","Method","Retention","Nonzero","Prediction"
"9 84","3.52477266593876","Relaxed Lasso","5","11","2.1491594635722"
"9 84","3.52477266593876","RF","5","5","2.77983077551385"
"9 85","3.52477266593876","Lasso","5","7","1.27603461634107"
"9 85","3.52477266593876","Relaxed Lasso","5","5","1.37278648001206"
"9 85","3.52477266593876","RF","4","4","2.63793533869292"
"9 86","3.52477266593876","Lasso","5","18","1.57270702035082"
"9 86","3.52477266593876","Relaxed Lasso","5","8","1.52524096153936"
"9 86","3.52477266593876","RF","4","4","2.98373799394203"
"9 87","3.52477266593876","Lasso","5","13","2.19800426172353"
"9 87","3.52477266593876","Relaxed Lasso","5","7","2.16512047583952"
"9 87","3.52477266593876","RF","4","4","2.98464149216156"
"9 88","3.52477266593876","Lasso","5","14","1.9268055375319"
"9 88","3.52477266593876","Relaxed Lasso","5","9","1.84192314002083"
"9 88","3.52477266593876","RF","5","5","3.20614886234577"
"9 89","3.52477266593876","Lasso","5","19","1.74879969082651"
"9 89","3.52477266593876","Relaxed Lasso","5","7","1.66141952374336"
"9 89","3.52477266593876","RF","5","8","2.80942349046544"
"9 90","3.52477266593876","Lasso","5","10","1.4853848214488"
"9 90","3.52477266593876","Relaxed Lasso","5","5","1.52457928391265"
"9 90","3.52477266593876","RF","5","5","2.73319964932221"
"9 91","3.52477266593876","Lasso","5","14","1.99299993603979"
"9 91","3.52477266593876","Relaxed Lasso","5","5","1.94022325599331"
"9 91","3.52477266593876","RF","5","6","2.63609227345697"
"9 92","3.52477266593876","Lasso","5","25","1.7319686000757"
"9 92","3.52477266593876","Relaxed Lasso","5","5","1.72715574091718"
"9 92","3.52477266593876","RF","5","5","3.19586222328049"
"9 93","3.52477266593876","Lasso","5","15","1.66766998330823"
"9 93","3.52477266593876","Relaxed Lasso","5","6","1.6586714497112"
"9 93","3.52477266593876","RF","5","6","2.5650396671679"
"9 94","3.52477266593876","Lasso","5","7","2.63154666713204"
"9 94","3.52477266593876","Relaxed Lasso","5","6","2.3812419816507"
"9 94","3.52477266593876","RF","4","4","3.65795321175612"
"9 95","3.52477266593876","Lasso","5","11","2.31173076863074"
"9 95","3.52477266593876","Relaxed Lasso","5","5","2.14449630820878"
"9 95","3.52477266593876","RF","4","4","3.180677851894"
"9 96","3.52477266593876","Lasso","5","19","2.17725953897787"
"9 96","3.52477266593876","Relaxed Lasso","5","7","2.06087991676849"
"9 96","3.52477266593876","RF","5","5","2.96567513709607"
"9 97","3.52477266593876","Lasso","5","17","1.97596520572288"
"9 97","3.52477266593876","Relaxed Lasso","5","6","2.04100012902285"
"9 97","3.52477266593876","RF","5","6","2.34926426725435"
"9 98","3.52477266593876","Lasso","5","12","1.74956821710712"
"9 98","3.52477266593876","Relaxed Lasso","5","8","1.6740295886056"
"9 98","3.52477266593876","RF","4","4","2.75643311385883"
"9 99","3.52477266593876","Lasso","5","7","2.13014798149787"
"9 99","3.52477266593876","Relaxed Lasso","5","5","2.13310885275278"
"9 99","3.52477266593876","RF","5","5","2.76793610293351"
"9 100","3.52477266593876","Lasso","5","12","2.1295136985071"
"9 100","3.52477266593876","Relaxed Lasso","5","5","2.18177505850552"
"9 100","3.52477266593876","RF","5","5","3.3309680590495"
"10 1","6","Lasso","5","14","1.08764572223682"
"10 1","6","Relaxed Lasso","5","6","1.16664682471287"
"10 1","6","RF","5","5","2.22435428120795"
"10 2","6","Lasso","5","10","0.998328362189062"
"10 2","6","Relaxed Lasso","5","5","0.958168628843317"
"10 2","6","RF","5","5","2.1555884913838"
"10 3","6","Lasso","5","14","1.46419632960394"
"10 3","6","Relaxed Lasso","5","5","1.49032021766351"
"10 3","6","RF","5","5","2.70240444664143"
"10 4","6","Lasso","5","17","1.28293365517136"
"10 4","6","Relaxed Lasso","5","5","1.22606601791822"
"10 4","6","RF","5","5","2.34002644882076"
"10 5","6","Lasso","5","10","1.06055699323301"
"10 5","6","Relaxed Lasso","5","5","1.04921262564952"
"10 5","6","RF","5","5","1.90715093608426"
"10 6","6","Lasso","5","12","1.25432182150072"
"10 6","6","Relaxed Lasso","5","5","1.17513432902144"
"10 6","6","RF","5","5","2.47471611394157"
"10 7","6","Lasso","5","22","0.861242340462087"
"10 7","6","Relaxed Lasso","5","5","0.948292363410003"
"10 7","6","RF","5","5","2.11986348533069"
"10 8","6","Lasso","5","10","1.02073979108699"
"10 8","6","Relaxed Lasso","5","6","0.981588800713763"
"10 8","6","RF","5","5","2.08640257353823"
"10 9","6","Lasso","5","10","1.19061366862074"
"10 9","6","Relaxed Lasso","5","5","1.15975123256055"
"10 9","6","RF","5","5","2.59120741846894"
"10 10","6","Lasso","5","29","1.17105764436201"
"10 10","6","Relaxed Lasso","5","5","1.08073706549028"
"10 10","6","RF","5","6","2.11322860787092"
"10 11","6","Lasso","5","23","0.899191863958686"
"10 11","6","Relaxed Lasso","5","21","0.907727040676091"
"10 11","6","RF","5","5","2.14685401490618"
"10 12","6","Lasso","5","17","0.921006841191386"
"10 12","6","Relaxed Lasso","5","5","1.03145239472681"
"10 12","6","RF","5","5","2.53316372291296"
"10 13","6","Lasso","5","20","0.995484041328139"
"10 13","6","Relaxed Lasso","5","5","1.11279777385995"
"10 13","6","RF","4","5","2.41243177205439"
"10 14","6","Lasso","5","18","0.920567216369412"
"10 14","6","Relaxed Lasso","5","5","0.924173932553856"
"10 14","6","RF","5","5","2.52854536850592"
"10 15","6","Lasso","5","26","1.1909048935544"
"10 15","6","Relaxed Lasso","5","6","1.13945419287855"
"10 15","6","RF","5","6","2.48082413600354"
"10 16","6","Lasso","5","14","1.26398039524471"
"10 16","6","Relaxed Lasso","5","5","1.2443313759736"
"10 16","6","RF","5","6","2.39081170844122"
"10 17","6","Lasso","5","14","1.1451135385132"
"10 17","6","Relaxed Lasso","5","6","1.1005628999995"
"10 17","6","RF","5","6","2.40704352391626"
"10 18","6","Lasso","5","22","1.44983703158132"
"10 18","6","Relaxed Lasso","5","5","1.34271074456583"
"10 18","6","RF","5","5","2.91492344830415"
"10 19","6","Lasso","5","15","0.732227231182903"
"10 19","6","Relaxed Lasso","5","11","0.788030197177107"
"10 19","6","RF","5","5","2.27151004810024"
"10 20","6","Lasso","5","11","1.33027206635886"
"10 20","6","Relaxed Lasso","5","6","1.20782120462108"
"10 20","6","RF","5","5","2.73907441337025"
"10 21","6","Lasso","5","12","1.05952932032167"
"10 21","6","Relaxed Lasso","5","5","1.06262996546498"
"10 21","6","RF","5","6","1.99732156070201"
"10 22","6","Lasso","5","15","1.03189425840658"
"10 22","6","Relaxed Lasso","5","7","1.01311786141096"
"10 22","6","RF","5","5","2.3800458843904"
"10 23","6","Lasso","5","15","1.01435098784096"
"10 23","6","Relaxed Lasso","5","5","0.970708507804025"
"10 23","6","RF","5","5","2.23001824555418"
"10 24","6","Lasso","5","10","1.13581178150706"
"10 24","6","Relaxed Lasso","5","5","1.06373725705162"
"10 24","6","RF","5","5","1.9655984384063"
"10 25","6","Lasso","5","25","1.0737294377956"
"10 25","6","Relaxed Lasso","5","6","1.01452209204037"
"10 25","6","RF","5","5","2.42526437883055"
"10 26","6","Lasso","5","30","1.04250774241732"
"10 26","6","Relaxed Lasso","5","8","1.21030630270509"
"10 26","6","RF","5","8","2.33857583503464"
"10 27","6","Lasso","5","11","1.30131780410838"
"10 27","6","Relaxed Lasso","5","5","1.20352845380589"
"10 27","6","RF","5","5","2.23020208621322"
"10 28","6","Lasso","5","10","1.31394749416533"
"10 28","6","Relaxed Lasso","5","5","1.26928752625898"
"10 28","6","RF","5","5","2.33420096281032"
"10 29","6","Lasso","5","13","1.24472189077065"
"10 29","6","Relaxed Lasso","5","5","1.24179213521401"
"10 29","6","RF","5","5","2.61223252229103"
"10 30","6","Lasso","5","13","0.980839164369907"
"10 30","6","Relaxed Lasso","5","5","1.03907040605034"
"10 30","6","RF","5","5","2.07952323687999"
"10 31","6","Lasso","5","30","1.31933783578329"
"10 31","6","Relaxed Lasso","5","5","1.30555834458974"
"10 31","6","RF","5","5","2.48211844310058"
"10 32","6","Lasso","5","16","0.954774068162332"
"10 32","6","Relaxed Lasso","5","6","0.97238736300157"
"10 32","6","RF","5","5","2.25949774506325"
"10 33","6","Lasso","5","24","0.933591050570913"
"10 33","6","Relaxed Lasso","5","6","0.943797774785686"
"10 33","6","RF","5","5","2.49482939669443"
"10 34","6","Lasso","5","11","1.11627426772353"
"10 34","6","Relaxed Lasso","5","5","1.09780097338043"
"10 34","6","RF","4","4","2.0441756580972"
"10 35","6","Lasso","5","21","1.04144658752755"
"10 35","6","Relaxed Lasso","5","5","1.0050012956087"
"10 35","6","RF","5","6","2.11220472047277"
"10 36","6","Lasso","5","13","1.01194399384237"
"10 36","6","Relaxed Lasso","5","5","1.09356962879388"
"10 36","6","RF","5","6","2.15686473542828"
"10 37","6","Lasso","5","19","1.16993657675066"
"10 37","6","Relaxed Lasso","5","5","1.22259740566134"
"10 37","6","RF","4","6","2.53910472623657"
"10 38","6","Lasso","5","13","1.28085879486766"
"10 38","6","Relaxed Lasso","5","6","1.36792374886206"
"10 38","6","RF","4","4","2.46290779139558"
"10 39","6","Lasso","5","14","1.18443392376322"
"10 39","6","Relaxed Lasso","5","5","1.13189374841666"
"10 39","6","RF","4","4","2.63131217198488"
"10 40","6","Lasso","5","18","1.07696274724387"
"10 40","6","Relaxed Lasso","5","5","1.10815863162931"
"10 40","6","RF","5","6","2.3057355369499"
"10 41","6","Lasso","5","18","1.23150624332213"
"10 41","6","Relaxed Lasso","5","5","1.22936369883743"
"10 41","6","RF","5","5","2.06245071815197"
"10 42","6","Lasso","5","15","1.23591854626705"
"10 42","6","Relaxed Lasso","5","14","1.17183921179997"
"10 42","6","RF","5","5","2.75011484440849"
"10 43","6","Lasso","5","12","1.13844592031639"
"10 43","6","Relaxed Lasso","5","8","1.07150857179139"
"10 43","6","RF","5","5","2.12781886178426"
"10 44","6","Lasso","5","12","1.07464174359633"
"10 44","6","Relaxed Lasso","5","5","1.10930693429045"
"10 44","6","RF","5","5","2.28744899123775"
"10 45","6","Lasso","5","13","0.981192547533651"
"10 45","6","Relaxed Lasso","5","6","1.07873800432598"
"10 45","6","RF","5","5","1.72793512358799"
"10 46","6","Lasso","5","15","1.28871466304572"
"10 46","6","Relaxed Lasso","5","5","1.24267738388033"
"10 46","6","RF","5","6","2.39288974261506"
"10 47","6","Lasso","5","9","1.31279445251099"
"10 47","6","Relaxed Lasso","5","5","1.36996387478482"
"10 47","6","RF","5","5","2.24954814853296"
"10 48","6","Lasso","5","10","1.48378015361446"
"10 48","6","Relaxed Lasso","5","5","1.26189180519063"
"10 48","6","RF","4","4","2.24531766045431"
"10 49","6","Lasso","5","14","1.22529512256154"
"10 49","6","Relaxed Lasso","5","5","1.25829917109036"
"10 49","6","RF","5","5","2.50870675371836"
"10 50","6","Lasso","5","14","1.22596694958584"
"10 50","6","Relaxed Lasso","5","5","1.2298452666161"
"10 50","6","RF","5","5","2.09254470059558"
"10 51","6","Lasso","5","13","1.14632615926265"
"10 51","6","Relaxed Lasso","5","5","1.13787273346676"
"10 51","6","RF","5","6","2.07005584674211"
"10 52","6","Lasso","5","15","1.09053457569837"
"10 52","6","Relaxed Lasso","5","5","1.1134323710429"
"10 52","6","RF","5","5","2.29251653736475"
"10 53","6","Lasso","5","21","1.1398773022229"
"10 53","6","Relaxed Lasso","5","5","1.19940008627173"
"10 53","6","RF","4","4","2.24406159766691"
"10 54","6","Lasso","5","13","1.20343835945268"
"10 54","6","Relaxed Lasso","5","6","1.16832194592925"
"10 54","6","RF","5","7","2.80671922975244"
"10 55","6","Lasso","5","15","1.10279765919322"
"10 55","6","Relaxed Lasso","5","6","1.17319079248294"
"10 55","6","RF","5","6","1.985504414068"
"10 56","6","Lasso","5","27","1.02447977043156"
"10 56","6","Relaxed Lasso","5","9","1.00468494643596"
"10 56","6","RF","4","4","2.3560149623305"
"10 57","6","Lasso","5","20","1.18045631640742"
"10 57","6","Relaxed Lasso","5","5","1.15613556887839"
"10 57","6","RF","5","5","2.57889282603669"
"10 58","6","Lasso","5","11","1.0998104488362"
"10 58","6","Relaxed Lasso","5","5","1.17382651305505"
"10 58","6","RF","5","5","2.23945433470396"
"10 59","6","Lasso","5","13","1.43561824508684"
"10 59","6","Relaxed Lasso","5","5","1.46515338066658"
"10 59","6","RF","5","5","2.03724541670294"
"10 60","6","Lasso","5","14","1.02017281695812"
"10 60","6","Relaxed Lasso","5","8","0.99897227793421"
"10 60","6","RF","5","6","2.59329905742799"
"10 61","6","Lasso","5","17","1.59164371208511"
"10 61","6","Relaxed Lasso","5","5","1.42658308891191"
"10 61","6","RF","5","6","2.71001284260966"
"10 62","6","Lasso","5","15","0.833809476869714"
"10 62","6","Relaxed Lasso","5","5","0.903826356614954"
"10 62","6","RF","5","5","2.09313655121631"
"10 63","6","Lasso","5","22","1.17927062451773"
"10 63","6","Relaxed Lasso","5","5","1.25697974914073"
"10 63","6","RF","5","6","2.48188131848582"
"10 64","6","Lasso","5","12","1.11595291632069"
"10 64","6","Relaxed Lasso","5","5","1.12066933675057"
"10 64","6","RF","5","6","2.02983923812685"
"10 65","6","Lasso","5","14","1.16311781710916"
"10 65","6","Relaxed Lasso","5","5","1.13875511229133"
"10 65","6","RF","5","5","2.66891848425133"
"10 66","6","Lasso","5","20","1.23262291014942"
"10 66","6","Relaxed Lasso","5","6","1.21029525146044"
"10 66","6","RF","4","4","2.66915874920584"
"10 67","6","Lasso","5","27","1.0914843822666"
"10 67","6","Relaxed Lasso","5","6","1.16755228980066"
"10 67","6","RF","5","5","2.61159556103681"
"10 68","6","Lasso","5","19","1.08158631506579"
"10 68","6","Relaxed Lasso","5","5","1.12282535717067"
"10 68","6","RF","5","5","2.10603540133444"
"10 69","6","Lasso","5","7","1.15859574451996"
"10 69","6","Relaxed Lasso","5","5","1.21369618136566"
"10 69","6","RF","5","5","2.32208109806417"
"10 70","6","Lasso","5","14","0.826131507206192"
"10 70","6","Relaxed Lasso","5","6","0.866310016561895"
"10 70","6","RF","5","5","2.00795796825336"
"10 71","6","Lasso","5","7","1.1383604006058"
"10 71","6","Relaxed Lasso","5","6","1.2831200985797"
"10 71","6","RF","5","5","2.04714640730827"
"10 72","6","Lasso","5","11","1.1140987629417"
"10 72","6","Relaxed Lasso","5","5","1.21555204828785"
"10 72","6","RF","5","6","2.26369143450066"
"10 73","6","Lasso","5","8","1.16895100960466"
"10 73","6","Relaxed Lasso","5","5","1.25018743339977"
"10 73","6","RF","5","5","2.42731118827724"
"10 74","6","Lasso","5","17","0.944363873779574"
"10 74","6","Relaxed Lasso","5","5","0.910955999181841"
"10 74","6","RF","5","5","2.29293125161794"
"10 75","6","Lasso","5","14","0.910502570518077"
"10 75","6","Relaxed Lasso","5","5","0.959929929345698"
"10 75","6","RF","5","6","2.0735303594266"
"10 76","6","Lasso","5","15","0.98404896596173"
"10 76","6","Relaxed Lasso","5","5","0.974886363959215"
"10 76","6","RF","5","5","2.26381535765112"
"10 77","6","Lasso","5","13","1.04517351902319"
"10 77","6","Relaxed Lasso","5","5","1.1610448069949"
"10 77","6","RF","5","6","2.31768874484283"
"10 78","6","Lasso","5","16","1.14385306077821"
"10 78","6","Relaxed Lasso","5","6","1.06462331434858"
"10 78","6","RF","4","6","2.55501859183968"
"10 79","6","Lasso","5","14","0.872279273593801"
"10 79","6","Relaxed Lasso","5","7","0.846160299319559"
"10 79","6","RF","4","4","2.53645970330423"
"10 80","6","Lasso","5","13","1.21354904729393"
"10 80","6","Relaxed Lasso","5","5","1.23268829932661"
"10 80","6","RF","5","5","2.64840427407861"
"10 81","6","Lasso","5","20","1.3275937300878"
"10 81","6","Relaxed Lasso","5","5","1.2722838795626"
"10 81","6","RF","5","6","2.36815918628259"
"10 82","6","Lasso","5","16","1.26346154391629"
"10 82","6","Relaxed Lasso","5","6","1.39356416178231"
"10 82","6","RF","5","6","2.49567401302452"
"10 83","6","Lasso","5","10","1.26381735842654"
"10 83","6","Relaxed Lasso","5","5","1.26072107928325"
"10 83","6","RF","5","5","2.26505081772525"
"10 84","6","Lasso","5","11","1.02775071286739"
"10 84","6","Relaxed Lasso","5","5","0.955480161946086"
"10 84","6","RF","5","5","2.23548630039659"
"10 85","6","Lasso","5","23","1.1248178478669"
"10 85","6","Relaxed Lasso","5","8","1.17625557601344"
"10 85","6","RF","5","6","2.35277582565062"
"10 86","6","Lasso","5","13","1.14310334771538"
"10 86","6","Relaxed Lasso","5","5","1.1259216907711"
"10 86","6","RF","5","5","2.14291450351159"
"10 87","6","Lasso","5","12","1.29079347261288"
"10 87","6","Relaxed Lasso","5","5","1.31105991507266"
"10 87","6","RF","5","7","2.58123525971189"
"10 88","6","Lasso","5","23","1.06248097394222"
"10 88","6","Relaxed Lasso","5","5","0.938960307198354"
"10 88","6","RF","5","5","1.93595015067951"
"10 89","6","Lasso","5","9","1.25942872364009"
"10 89","6","Relaxed Lasso","5","5","1.28539878915469"
"10 89","6","RF","5","6","2.43250217306355"
"10 90","6","Lasso","5","14","1.14473380059367"
"10 90","6","Relaxed Lasso","5","9","1.12306371213412"
"10 90","6","RF","5","6","2.54615534695531"
"10 91","6","Lasso","5","16","1.47961159436366"
"10 91","6","Relaxed Lasso","5","5","1.44120182559619"
"10 91","6","RF","5","6","2.67481019715113"
"10 92","6","Lasso","5","23","0.845162762637682"
"10 92","6","Relaxed Lasso","5","5","0.826810080116899"
"10 92","6","RF","5","5","2.27124538162192"
"10 93","6","Lasso","5","14","1.07767613354024"
"10 93","6","Relaxed Lasso","5","5","1.09748060030246"
"10 93","6","RF","5","5","2.32198150398463"
"10 94","6","Lasso","5","18","0.859054621036917"
"10 94","6","Relaxed Lasso","5","5","0.855086740690973"
"10 94","6","RF","5","5","2.29766877089492"
"10 95","6","Lasso","5","18","1.2636601233442"
"10 95","6","Relaxed Lasso","5","5","1.25642438077332"
"10 95","6","RF","5","5","2.42955903277108"
"10 96","6","Lasso","5","12","1.25924165126358"
"10 96","6","Relaxed Lasso","5","5","1.29240961299728"
"10 96","6","RF","5","5","2.27795231534608"
"10 97","6","Lasso","5","14","0.861027219633546"
"10 97","6","Relaxed Lasso","5","5","0.916537168947571"
"10 97","6","RF","5","6","1.84028230815985"
"10 98","6","Lasso","5","18","1.23111730652531"
"10 98","6","Relaxed Lasso","5","6","1.22022987158422"
"10 98","6","RF","5","6","2.45795011741332"
"10 99","6","Lasso","5","10","1.07954999502838"
"10 99","6","Relaxed Lasso","5","5","1.12267376510552"
